Original_Log,Cleaned_Log,Cluster_ID,Category
[Sun Dec 04 06:12:31 2005] [notice] jk2_init() Found child 32421 in scoreboard slot 11,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:12:31 2005] [notice] jk2_init() Found child 32420 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:12:31 2005] [notice] jk2_init() Found child 32424 in scoreboard slot 10,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:12:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:12:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:12:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:12:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:12:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:12:40 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:12:40 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:12:40 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:12:40 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:12:40 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:12:59 2005] [notice] jk2_init() Found child 32425 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:13:01 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:13:01 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:16:10 2005] [notice] jk2_init() Found child 32432 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:16:10 2005] [notice] jk2_init() Found child 32434 in scoreboard slot 9,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:16:10 2005] [notice] jk2_init() Found child 32433 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:16:21 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:16:21 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:16:23 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:16:23 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:16:21 2005] [notice] jk2_init() Found child 32435 in scoreboard slot 10,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:16:21 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:16:23 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:16:37 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:16:39 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:16:51 2005] [notice] jk2_init() Found child 32436 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:16:51 2005] [notice] jk2_init() Found child 32437 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:17:02 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:17:02 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:17:05 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:17:06 2005] [notice] jk2_init() Found child 32438 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:17:18 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:17:24 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:17:23 2005] [notice] jk2_init() Found child 32440 in scoreboard slot 10,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:17:23 2005] [notice] jk2_init() Found child 32439 in scoreboard slot 9,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:17:23 2005] [notice] jk2_init() Found child 32441 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:17:33 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:17:33 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:17:35 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:17:35 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:17:55 2005] [notice] jk2_init() Found child 32442 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:17:55 2005] [notice] jk2_init() Found child 32443 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:17:55 2005] [notice] jk2_init() Found child 32444 in scoreboard slot 9,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:18:08 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:18:08 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:18:11 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:18:11 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:18:12 2005] [notice] jk2_init() Found child 32445 in scoreboard slot 10,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:18:23 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:18:31 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:18:41 2005] [notice] jk2_init() Found child 32447 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:18:39 2005] [notice] jk2_init() Found child 32446 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:18:40 2005] [notice] jk2_init() Found child 32448 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:18:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:18:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:18:55 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:18:55 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:19:05 2005] [notice] jk2_init() Found child 32449 in scoreboard slot 9,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:19:15 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:19:19 2005] [notice] jk2_init() Found child 32450 in scoreboard slot 10,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:19:18 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:19:19 2005] [notice] jk2_init() Found child 32452 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:19:19 2005] [notice] jk2_init() Found child 32451 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:19:31 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:19:31 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:19:34 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:19:34 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:19:56 2005] [notice] jk2_init() Found child 32454 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:19:56 2005] [notice] jk2_init() Found child 32453 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:19:56 2005] [notice] jk2_init() Found child 32455 in scoreboard slot 9,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:20:30 2005] [notice] jk2_init() Found child 32467 in scoreboard slot 9,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:20:30 2005] [notice] jk2_init() Found child 32464 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:20:30 2005] [notice] jk2_init() Found child 32465 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:20:30 2005] [notice] jk2_init() Found child 32466 in scoreboard slot 11,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:20:30 2005] [notice] jk2_init() Found child 32457 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:20:44 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:20:44 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:20:44 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:20:46 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:20:46 2005] [error] mod_jk child workerEnv in error state 7,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:20:46 2005] [error] mod_jk child workerEnv in error state 8,sun dec        error  mod_jk child workerenv in error state,9,app_log
[Sun Dec 04 06:22:18 2005] [notice] jk2_init() Found child 32475 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:22:48 2005] [notice] jk2_init() Found child 32478 in scoreboard slot 11,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:22:48 2005] [notice] jk2_init() Found child 32477 in scoreboard slot 10,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:22:48 2005] [notice] jk2_init() Found child 32479 in scoreboard slot 6,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:22:48 2005] [notice] jk2_init() Found child 32480 in scoreboard slot 8,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:22:48 2005] [notice] jk2_init() Found child 32476 in scoreboard slot 7,sun dec        notice  jk_init   found child  in scoreboard slot,12,app_log
[Sun Dec 04 06:22:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:22:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:22:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:22:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:22:53 2005] [notice] workerEnv.init() ok /etc/httpd/conf/workers2.properties,sun dec        notice  workerenv init   ok  etc httpd conf workers properties,3,app_log
[Sun Dec 04 06:22:55 2005] [error] mod_jk child workerEnv in error state 6,sun dec        error  mod_jk child workerenv in error state,9,app_log
